archetype_id,n,old_salary_avg,old_salary_median,PTS,FG_PCT,FG3_PCT,FT_PCT,EFG_PCT,TS_PCT,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TO,STL,BLK,USG_PCT,FG3A,archetype_name,proj_new_salary_avg,proj_new_salary_median,proj_salary_rookie_floor,proj_salary_core_ceil
0,15,178779.73333333334,200000.0,15.393333333333333,0.4839333333333334,0.3235333333333333,0.7833333333333332,0.5164666666666667,0.5572,0.0642,0.2059333333333333,0.1360666666666666,0.1546,1.3566528463758911,1.28,1.2733333333333332,0.2315333333333333,2.1266666666666665,Elite Two-Way Big,768406.0,852464.0,565770.0,1173462.0
1,38,109126.2105263158,92500.0,4.7894736842105265,0.3676315789473684,0.3097631578947368,0.7475263157894738,0.4358684210526315,0.4700263157894737,0.0230263157894736,0.0901842105263158,0.0563684210526315,0.1682368421052631,1.646637831371822,0.5868421052631579,0.2473684210526315,0.1564473684210527,2.081578947368422,Bench Guard/Wing,486589.0,417560.0,392007.0,1110160.0
2,30,185244.6,200000.0,14.659999999999998,0.4204,0.3384333333333333,0.8251333333333333,0.4909,0.5378666666666667,0.0211333333333333,0.1043333333333333,0.0629,0.2239333333333333,1.8441517795971063,1.2066666666666668,0.3533333333333334,0.2229333333333333,4.970000000000001,High-Volume Wing/Guard,794090.0,852464.0,580907.0,1178154.0
3,18,125658.38888888888,105490.5,7.994444444444444,0.5004444444444445,0.1056666666666666,0.7150555555555554,0.5043333333333334,0.5448888888888889,0.0837777777777777,0.1813333333333333,0.1318888888888889,0.1112777777777777,0.97255311863155,0.8,0.711111111111111,0.1733888888888889,0.2888888888888888,Interior Specialist,554452.0,471565.0,435339.0,1127892.0
4,20,116981.8,94400.5,6.765000000000001,0.4702499999999999,0.38625,0.7232999999999999,0.5574,0.5799500000000001,0.04475,0.1238,0.08475,0.1127999999999999,1.4165044965354563,0.66,0.365,0.1495999999999999,2.3150000000000004,Efficient Role Player,518924.0,425494.0,412793.0,1118863.0
